"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","43","388050","0.0-36.0-0.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","389106","0.0-36.0-1.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","1055","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","45","390009","0.0-37.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","46","420023","0.0-38.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","350","400","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":362,""rectSize"":[60,120]},{""timeMs"":712,""rectSize"":[50,100]},{""timeMs"":1079,""rectSize"":[60,120]},{""timeMs"":1429,""rectSize"":[50,100]},{""timeMs"":1779,""rectSize"":[60,120]},{""timeMs"":2129,""rectSize"":[50,100]},{""timeMs"":2495,""rectSize"":[60,120]},{""timeMs"":2845,""rectSize"":[50,100]},{""timeMs"":3195,""rectSize"":[60,120]},{""timeMs"":3545,""rectSize"":[50,100]},{""timeMs"":3895,""rectSize"":[60,120]},{""timeMs"":4262,""rectSize"":[50,100]},{""timeMs"":4612,""rectSize"":[60,120]},{""timeMs"":4962,""rectSize"":[50,100]},{""timeMs"":5329,""rectSize"":[60,120]},{""timeMs"":5679,""rectSize"":[50,100]},{""timeMs"":6029,""rectSize"":[60,120]},{""timeMs"":6395,""rectSize"":[50,100]},{""timeMs"":6746,""rectSize"":[60,120]},{""timeMs"":7112,""rectSize"":[50,100]},{""timeMs"":7479,""rectSize"":[60,120]},{""timeMs"":7829,""rectSize"":[50,100]},{""timeMs"":8179,""rectSize"":[60,120]},{""timeMs"":8529,""rectSize"":[50,100]},{""timeMs"":8896,""rectSize"":[60,120]},{""timeMs"":9246,""rectSize"":[50,100]},{""timeMs"":9596,""rectSize"":[60,120]},{""timeMs"":9946,""rectSize"":[50,100]},{""timeMs"":10296,""rectSize"":[60,120]},{""timeMs"":10646,""rectSize"":[50,100]},{""timeMs"":10996,""rectSize"":[60,120]},{""timeMs"":11362,""rectSize"":[50,100]},{""timeMs"":11712,""rectSize"":[60,120]},{""timeMs"":12062,""rectSize"":[50,100]},{""timeMs"":12412,""rectSize"":[60,120]},{""timeMs"":12763,""rectSize"":[50,100]},{""timeMs"":13113,""rectSize"":[60,120]},{""timeMs"":13463,""rectSize"":[50,100]},{""timeMs"":13813,""rectSize"":[60,120]},{""timeMs"":14179,""rectSize"":[50,100]},{""timeMs"":14529,""rectSize"":[60,120]},{""timeMs"":14896,""rectSize"":[50,100]},{""timeMs"":15263,""rectSize"":[60,120]},{""timeMs"":15613,""rectSize"":[50,100]},{""timeMs"":15963,""rectSize"":[60,120]},{""timeMs"":16313,""rectSize"":[50,100]},{""timeMs"":16663,""rectSize"":[60,120]},{""timeMs"":17013,""rectSize"":[50,100]},{""timeMs"":17363,""rectSize"":[60,120]},{""timeMs"":17713,""rectSize"":[50,100]},{""timeMs"":18063,""rectSize"":[60,120]},{""timeMs"":18413,""rectSize"":[50,100]},{""timeMs"":18763,""rectSize"":[60,120]},{""timeMs"":19113,""rectSize"":[50,100]},{""timeMs"":19463,""rectSize"":[60,120]},{""timeMs"":19830,""rectSize"":[50,100]},{""timeMs"":20196,""rectSize"":[60,120]},{""timeMs"":20546,""rectSize"":[50,100]},{""timeMs"":20896,""rectSize"":[60,120]},{""timeMs"":21246,""rectSize"":[50,100]},{""timeMs"":21613,""rectSize"":[60,120]},{""timeMs"":21963,""rectSize"":[50,100]},{""timeMs"":22313,""rectSize"":[60,120]},{""timeMs"":22663,""rectSize"":[50,100]},{""timeMs"":23030,""rectSize"":[60,120]},{""timeMs"":23380,""rectSize"":[50,100]},{""timeMs"":23746,""rectSize"":[60,120]},{""timeMs"":24096,""rectSize"":[50,100]},{""timeMs"":24446,""rectSize"":[60,120]},{""timeMs"":24797,""rectSize"":[50,100]},{""timeMs"":25147,""rectSize"":[60,120]},{""timeMs"":25513,""rectSize"":[50,100]},{""timeMs"":25863,""rectSize"":[60,120]},{""timeMs"":26213,""rectSize"":[50,100]},{""timeMs"":26563,""rectSize"":[60,120]},{""timeMs"":26913,""rectSize"":[50,100]},{""timeMs"":27263,""rectSize"":[60,120]},{""timeMs"":27613,""rectSize"":[50,100]},{""timeMs"":27963,""rectSize"":[60,120]},{""timeMs"":28313,""rectSize"":[50,100]},{""timeMs"":28680,""rectSize"":[60,120]},{""timeMs"":29030,""rectSize"":[50,100]},{""timeMs"":29380,""rectSize"":[60,120]},{""timeMs"":29747,""rectSize"":[50,100]}]","[{""timeMs"":412,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":829,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1245,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1645,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2045,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2445,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2845,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3262,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3662,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4079,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4479,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4879,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5279,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5695,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6096,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6496,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6896,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7296,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7696,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8096,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8512,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8929,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9329,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9746,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10146,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10546,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10946,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11346,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11746,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12146,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12546,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12946,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13346,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13746,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14163,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14563,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14963,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15363,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15763,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16163,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16563,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16963,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17363,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17763,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18179,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18580,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18996,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19413,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19830,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20246,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20646,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21063,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21463,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21863,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22263,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22663,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23080,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23496,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23897,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24313,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24713,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25113,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25530,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25946,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26346,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26746,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27147,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27547,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27947,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28347,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28747,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29147,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29547,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29963,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":598},{""time_ms"":1600},{""time_ms"":2385},{""time_ms"":3102},{""time_ms"":3905},{""time_ms"":7203},{""time_ms"":7967},{""time_ms"":8802},{""time_ms"":9642},{""time_ms"":10485},{""time_ms"":11305},{""time_ms"":12130},{""time_ms"":12877},{""time_ms"":13645},{""time_ms"":14432},{""time_ms"":15244},{""time_ms"":16070},{""time_ms"":16875},{""time_ms"":17731},{""time_ms"":18558},{""time_ms"":19353},{""time_ms"":20150},{""time_ms"":20937},{""time_ms"":21769},{""time_ms"":22549},{""time_ms"":23373},{""time_ms"":24192},{""time_ms"":24999},{""time_ms"":25798},{""time_ms"":26548},{""time_ms"":27336},{""time_ms"":28127},{""time_ms"":28955},{""time_ms"":29728}]","30000","color","color-size","30013.2","8",""
"html-keyboard-response","47","420432","0.0-39.0-0.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","48","421936","0.0-39.0-1.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","1503","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","49","422454","0.0-40.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","50","452458","0.0-41.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","350","400","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":352,""rectSize"":[60,120]},{""timeMs"":719,""rectSize"":[50,100]},{""timeMs"":1069,""rectSize"":[60,120]},{""timeMs"":1419,""rectSize"":[50,100]},{""timeMs"":1786,""rectSize"":[60,120]},{""timeMs"":2152,""rectSize"":[50,100]},{""timeMs"":2502,""rectSize"":[60,120]},{""timeMs"":2852,""rectSize"":[50,100]},{""timeMs"":3219,""rectSize"":[60,120]},{""timeMs"":3569,""rectSize"":[50,100]},{""timeMs"":3919,""rectSize"":[60,120]},{""timeMs"":4269,""rectSize"":[50,100]},{""timeMs"":4636,""rectSize"":[60,120]},{""timeMs"":5002,""rectSize"":[50,100]},{""timeMs"":5352,""rectSize"":[60,120]},{""timeMs"":5702,""rectSize"":[50,100]},{""timeMs"":6052,""rectSize"":[60,120]},{""timeMs"":6419,""rectSize"":[50,100]},{""timeMs"":6769,""rectSize"":[60,120]},{""timeMs"":7119,""rectSize"":[50,100]},{""timeMs"":7486,""rectSize"":[60,120]},{""timeMs"":7836,""rectSize"":[50,100]},{""timeMs"":8186,""rectSize"":[60,120]},{""timeMs"":8552,""rectSize"":[50,100]},{""timeMs"":8902,""rectSize"":[60,120]},{""timeMs"":9252,""rectSize"":[50,100]},{""timeMs"":9602,""rectSize"":[60,120]},{""timeMs"":9953,""rectSize"":[50,100]},{""timeMs"":10303,""rectSize"":[60,120]},{""timeMs"":10653,""rectSize"":[50,100]},{""timeMs"":11019,""rectSize"":[60,120]},{""timeMs"":11369,""rectSize"":[50,100]},{""timeMs"":11719,""rectSize"":[60,120]},{""timeMs"":12069,""rectSize"":[50,100]},{""timeMs"":12419,""rectSize"":[60,120]},{""timeMs"":12786,""rectSize"":[50,100]},{""timeMs"":13136,""rectSize"":[60,120]},{""timeMs"":13486,""rectSize"":[50,100]},{""timeMs"":13853,""rectSize"":[60,120]},{""timeMs"":14219,""rectSize"":[50,100]},{""timeMs"":14569,""rectSize"":[60,120]},{""timeMs"":14919,""rectSize"":[50,100]},{""timeMs"":15286,""rectSize"":[60,120]},{""timeMs"":15636,""rectSize"":[50,100]},{""timeMs"":16003,""rectSize"":[60,120]},{""timeMs"":16353,""rectSize"":[50,100]},{""timeMs"":16719,""rectSize"":[60,120]},{""timeMs"":17069,""rectSize"":[50,100]},{""timeMs"":17419,""rectSize"":[60,120]},{""timeMs"":17769,""rectSize"":[50,100]},{""timeMs"":18119,""rectSize"":[60,120]},{""timeMs"":18470,""rectSize"":[50,100]},{""timeMs"":18820,""rectSize"":[60,120]},{""timeMs"":19186,""rectSize"":[50,100]},{""timeMs"":19553,""rectSize"":[60,120]},{""timeMs"":19920,""rectSize"":[50,100]},{""timeMs"":20270,""rectSize"":[60,120]},{""timeMs"":20620,""rectSize"":[50,100]},{""timeMs"":20970,""rectSize"":[60,120]},{""timeMs"":21320,""rectSize"":[50,100]},{""timeMs"":21670,""rectSize"":[60,120]},{""timeMs"":22020,""rectSize"":[50,100]},{""timeMs"":22370,""rectSize"":[60,120]},{""timeMs"":22720,""rectSize"":[50,100]},{""timeMs"":23070,""rectSize"":[60,120]},{""timeMs"":23436,""rectSize"":[50,100]},{""timeMs"":23786,""rectSize"":[60,120]},{""timeMs"":24136,""rectSize"":[50,100]},{""timeMs"":24486,""rectSize"":[60,120]},{""timeMs"":24837,""rectSize"":[50,100]},{""timeMs"":25203,""rectSize"":[60,120]},{""timeMs"":25570,""rectSize"":[50,100]},{""timeMs"":25920,""rectSize"":[60,120]},{""timeMs"":26270,""rectSize"":[50,100]},{""timeMs"":26620,""rectSize"":[60,120]},{""timeMs"":26970,""rectSize"":[50,100]},{""timeMs"":27320,""rectSize"":[60,120]},{""timeMs"":27670,""rectSize"":[50,100]},{""timeMs"":28037,""rectSize"":[60,120]},{""timeMs"":28387,""rectSize"":[50,100]},{""timeMs"":28753,""rectSize"":[60,120]},{""timeMs"":29103,""rectSize"":[50,100]},{""timeMs"":29453,""rectSize"":[60,120]},{""timeMs"":29803,""rectSize"":[50,100]}]","[{""timeMs"":402,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":819,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1219,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1619,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2019,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2419,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2819,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3236,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3636,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4052,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4452,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4852,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5252,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5652,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6052,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6452,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6852,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7269,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7686,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8086,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8502,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8919,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9336,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9736,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10153,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10553,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10969,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11369,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11769,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12169,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12569,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12986,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13402,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13803,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14203,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14603,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15003,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15419,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15836,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16236,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16636,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17036,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17453,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17869,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18270,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18686,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19086,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19486,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19886,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20286,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20686,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21086,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21503,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21903,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22320,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22720,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23120,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23536,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23936,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24336,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24737,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25153,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25570,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25970,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26370,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26770,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27186,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27586,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27986,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28387,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28787,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29203,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29603,""colorHsl"":""hsl(290, 100%, 50%)""}]","[{""time_ms"":582},{""time_ms"":1276},{""time_ms"":1919},{""time_ms"":2585},{""time_ms"":3298},{""time_ms"":4044},{""time_ms"":4763},{""time_ms"":5387},{""time_ms"":6115},{""time_ms"":6821},{""time_ms"":7534},{""time_ms"":8237},{""time_ms"":8955},{""time_ms"":9680},{""time_ms"":10388},{""time_ms"":11055},{""time_ms"":11803},{""time_ms"":12499},{""time_ms"":13176},{""time_ms"":13877},{""time_ms"":14597},{""time_ms"":15363},{""time_ms"":16061},{""time_ms"":16780},{""time_ms"":17456},{""time_ms"":18180},{""time_ms"":18861},{""time_ms"":19482},{""time_ms"":20142},{""time_ms"":20902},{""time_ms"":21698},{""time_ms"":22339},{""time_ms"":23018},{""time_ms"":23743},{""time_ms"":24466},{""time_ms"":25207},{""time_ms"":25930},{""time_ms"":26633},{""time_ms"":27364},{""time_ms"":28000},{""time_ms"":28677},{""time_ms"":29392}]","30000","size","color-size","30003.2","9",""
"html-keyboard-response","51","452873","0.0-42.0-0.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","52","454003","0.0-42.0-1.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","1130","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","454783","0.0-43.0","male","45","100","p1.1_67456b8ca7f25ce61e1d6ecd","November 30, 2025 at 11:20 AM","November 30, 2025 at 11:33 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
