"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","43","487793","0.0-36.0-0.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","489874","0.0-36.0-1.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","2081","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","45","490682","0.0-37.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","46","520690","0.0-38.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","350","400","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":358,""rectSize"":[60,120]},{""timeMs"":708,""rectSize"":[50,100]},{""timeMs"":1058,""rectSize"":[60,120]},{""timeMs"":1408,""rectSize"":[50,100]},{""timeMs"":1758,""rectSize"":[60,120]},{""timeMs"":2108,""rectSize"":[50,100]},{""timeMs"":2458,""rectSize"":[60,120]},{""timeMs"":2808,""rectSize"":[50,100]},{""timeMs"":3158,""rectSize"":[60,120]},{""timeMs"":3508,""rectSize"":[50,100]},{""timeMs"":3858,""rectSize"":[60,120]},{""timeMs"":4225,""rectSize"":[50,100]},{""timeMs"":4591,""rectSize"":[60,120]},{""timeMs"":4941,""rectSize"":[50,100]},{""timeMs"":5291,""rectSize"":[60,120]},{""timeMs"":5641,""rectSize"":[50,100]},{""timeMs"":5991,""rectSize"":[60,120]},{""timeMs"":6358,""rectSize"":[50,100]},{""timeMs"":6708,""rectSize"":[60,120]},{""timeMs"":7058,""rectSize"":[50,100]},{""timeMs"":7408,""rectSize"":[60,120]},{""timeMs"":7775,""rectSize"":[50,100]},{""timeMs"":8142,""rectSize"":[60,120]},{""timeMs"":8508,""rectSize"":[50,100]},{""timeMs"":8858,""rectSize"":[60,120]},{""timeMs"":9208,""rectSize"":[50,100]},{""timeMs"":9558,""rectSize"":[60,120]},{""timeMs"":9908,""rectSize"":[50,100]},{""timeMs"":10275,""rectSize"":[60,120]},{""timeMs"":10625,""rectSize"":[50,100]},{""timeMs"":10991,""rectSize"":[60,120]},{""timeMs"":11358,""rectSize"":[50,100]},{""timeMs"":11725,""rectSize"":[60,120]},{""timeMs"":12091,""rectSize"":[50,100]},{""timeMs"":12458,""rectSize"":[60,120]},{""timeMs"":12808,""rectSize"":[50,100]},{""timeMs"":13175,""rectSize"":[60,120]},{""timeMs"":13525,""rectSize"":[50,100]},{""timeMs"":13875,""rectSize"":[60,120]},{""timeMs"":14225,""rectSize"":[50,100]},{""timeMs"":14575,""rectSize"":[60,120]},{""timeMs"":14925,""rectSize"":[50,100]},{""timeMs"":15292,""rectSize"":[60,120]},{""timeMs"":15642,""rectSize"":[50,100]},{""timeMs"":16008,""rectSize"":[60,120]},{""timeMs"":16358,""rectSize"":[50,100]},{""timeMs"":16708,""rectSize"":[60,120]},{""timeMs"":17058,""rectSize"":[50,100]},{""timeMs"":17408,""rectSize"":[60,120]},{""timeMs"":17758,""rectSize"":[50,100]},{""timeMs"":18108,""rectSize"":[60,120]},{""timeMs"":18458,""rectSize"":[50,100]},{""timeMs"":18808,""rectSize"":[60,120]},{""timeMs"":19158,""rectSize"":[50,100]},{""timeMs"":19525,""rectSize"":[60,120]},{""timeMs"":19875,""rectSize"":[50,100]},{""timeMs"":20242,""rectSize"":[60,120]},{""timeMs"":20592,""rectSize"":[50,100]},{""timeMs"":20942,""rectSize"":[60,120]},{""timeMs"":21292,""rectSize"":[50,100]},{""timeMs"":21642,""rectSize"":[60,120]},{""timeMs"":22008,""rectSize"":[50,100]},{""timeMs"":22375,""rectSize"":[60,120]},{""timeMs"":22725,""rectSize"":[50,100]},{""timeMs"":23075,""rectSize"":[60,120]},{""timeMs"":23425,""rectSize"":[50,100]},{""timeMs"":23775,""rectSize"":[60,120]},{""timeMs"":24125,""rectSize"":[50,100]},{""timeMs"":24475,""rectSize"":[60,120]},{""timeMs"":24825,""rectSize"":[50,100]},{""timeMs"":25192,""rectSize"":[60,120]},{""timeMs"":25542,""rectSize"":[50,100]},{""timeMs"":25908,""rectSize"":[60,120]},{""timeMs"":26258,""rectSize"":[50,100]},{""timeMs"":26625,""rectSize"":[60,120]},{""timeMs"":26975,""rectSize"":[50,100]},{""timeMs"":27342,""rectSize"":[60,120]},{""timeMs"":27692,""rectSize"":[50,100]},{""timeMs"":28058,""rectSize"":[60,120]},{""timeMs"":28408,""rectSize"":[50,100]},{""timeMs"":28758,""rectSize"":[60,120]},{""timeMs"":29108,""rectSize"":[50,100]},{""timeMs"":29458,""rectSize"":[60,120]},{""timeMs"":29808,""rectSize"":[50,100]}]","[{""timeMs"":408,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":808,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1225,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1625,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2042,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2442,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2858,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3274,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3675,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4091,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4491,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4891,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5291,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5691,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6091,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6492,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6892,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7292,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7692,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8092,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8492,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8892,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9292,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9708,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10125,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10525,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10925,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11325,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11725,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12125,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12525,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12925,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13325,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13742,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14142,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14542,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14942,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15358,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15758,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16174,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16575,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16975,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17375,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17775,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18191,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18592,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18992,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19392,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19792,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20208,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20608,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21025,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21425,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21825,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22241,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22658,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23075,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23475,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23875,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24275,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24675,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25075,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25492,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25908,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26325,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26725,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27125,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27525,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27925,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28341,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28758,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29158,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29558,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29958,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":728},{""time_ms"":956},{""time_ms"":1383},{""time_ms"":1604},{""time_ms"":2155},{""time_ms"":2845},{""time_ms"":3491},{""time_ms"":4126},{""time_ms"":4847},{""time_ms"":5512},{""time_ms"":6148},{""time_ms"":6807},{""time_ms"":7398},{""time_ms"":8048},{""time_ms"":8690},{""time_ms"":9346},{""time_ms"":9993},{""time_ms"":10730},{""time_ms"":11414},{""time_ms"":12116},{""time_ms"":12798},{""time_ms"":13496},{""time_ms"":14171},{""time_ms"":14828},{""time_ms"":15513},{""time_ms"":16196},{""time_ms"":16860},{""time_ms"":17504},{""time_ms"":18147},{""time_ms"":18857},{""time_ms"":19542},{""time_ms"":20146},{""time_ms"":20841},{""time_ms"":21549},{""time_ms"":22145},{""time_ms"":22796},{""time_ms"":23625},{""time_ms"":24238},{""time_ms"":25024},{""time_ms"":25675},{""time_ms"":26324},{""time_ms"":27025},{""time_ms"":27763},{""time_ms"":28425},{""time_ms"":29147},{""time_ms"":29821}]","30000","size","color-size","30007.8","8",""
"html-keyboard-response","47","521091","0.0-39.0-0.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","48","522519","0.0-39.0-1.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","1427","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","49","523485","0.0-40.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","50","553490","0.0-41.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","450","500","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":454,""rectSize"":[60,120]},{""timeMs"":904,""rectSize"":[50,100]},{""timeMs"":1370,""rectSize"":[60,120]},{""timeMs"":1820,""rectSize"":[50,100]},{""timeMs"":2270,""rectSize"":[60,120]},{""timeMs"":2720,""rectSize"":[50,100]},{""timeMs"":3170,""rectSize"":[60,120]},{""timeMs"":3621,""rectSize"":[50,100]},{""timeMs"":4071,""rectSize"":[60,120]},{""timeMs"":4521,""rectSize"":[50,100]},{""timeMs"":4971,""rectSize"":[60,120]},{""timeMs"":5421,""rectSize"":[50,100]},{""timeMs"":5887,""rectSize"":[60,120]},{""timeMs"":6337,""rectSize"":[50,100]},{""timeMs"":6787,""rectSize"":[60,120]},{""timeMs"":7254,""rectSize"":[50,100]},{""timeMs"":7704,""rectSize"":[60,120]},{""timeMs"":8154,""rectSize"":[50,100]},{""timeMs"":8604,""rectSize"":[60,120]},{""timeMs"":9054,""rectSize"":[50,100]},{""timeMs"":9504,""rectSize"":[60,120]},{""timeMs"":9954,""rectSize"":[50,100]},{""timeMs"":10404,""rectSize"":[60,120]},{""timeMs"":10871,""rectSize"":[50,100]},{""timeMs"":11321,""rectSize"":[60,120]},{""timeMs"":11787,""rectSize"":[50,100]},{""timeMs"":12237,""rectSize"":[60,120]},{""timeMs"":12687,""rectSize"":[50,100]},{""timeMs"":13137,""rectSize"":[60,120]},{""timeMs"":13604,""rectSize"":[50,100]},{""timeMs"":14070,""rectSize"":[60,120]},{""timeMs"":14520,""rectSize"":[50,100]},{""timeMs"":14970,""rectSize"":[60,120]},{""timeMs"":15420,""rectSize"":[50,100]},{""timeMs"":15871,""rectSize"":[60,120]},{""timeMs"":16321,""rectSize"":[50,100]},{""timeMs"":16787,""rectSize"":[60,120]},{""timeMs"":17238,""rectSize"":[50,100]},{""timeMs"":17704,""rectSize"":[60,120]},{""timeMs"":18154,""rectSize"":[50,100]},{""timeMs"":18604,""rectSize"":[60,120]},{""timeMs"":19071,""rectSize"":[50,100]},{""timeMs"":19537,""rectSize"":[60,120]},{""timeMs"":19987,""rectSize"":[50,100]},{""timeMs"":20437,""rectSize"":[60,120]},{""timeMs"":20887,""rectSize"":[50,100]},{""timeMs"":21337,""rectSize"":[60,120]},{""timeMs"":21787,""rectSize"":[50,100]},{""timeMs"":22254,""rectSize"":[60,120]},{""timeMs"":22704,""rectSize"":[50,100]},{""timeMs"":23170,""rectSize"":[60,120]},{""timeMs"":23621,""rectSize"":[50,100]},{""timeMs"":24071,""rectSize"":[60,120]},{""timeMs"":24521,""rectSize"":[50,100]},{""timeMs"":24971,""rectSize"":[60,120]},{""timeMs"":25437,""rectSize"":[50,100]},{""timeMs"":25904,""rectSize"":[60,120]},{""timeMs"":26354,""rectSize"":[50,100]},{""timeMs"":26804,""rectSize"":[60,120]},{""timeMs"":27270,""rectSize"":[50,100]},{""timeMs"":27721,""rectSize"":[60,120]},{""timeMs"":28171,""rectSize"":[50,100]},{""timeMs"":28621,""rectSize"":[60,120]},{""timeMs"":29087,""rectSize"":[50,100]},{""timeMs"":29537,""rectSize"":[60,120]}]","[{""timeMs"":504,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1004,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1520,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2037,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2537,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3037,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3537,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4037,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4537,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5037,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5554,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6054,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6571,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7071,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7587,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8087,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8587,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9087,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9587,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10087,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10587,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11104,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11604,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12104,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12604,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13121,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13637,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14137,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14637,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15137,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15637,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16154,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16654,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17155,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17671,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18171,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18671,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19187,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19687,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20187,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20687,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21187,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21703,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22204,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22704,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23221,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23721,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24237,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24737,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25254,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25754,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26270,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26787,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27287,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27787,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28287,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28787,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29287,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29787,""colorHsl"":""hsl(290, 100%, 50%)""}]","[{""time_ms"":410},{""time_ms"":1682},{""time_ms"":2556},{""time_ms"":3422},{""time_ms"":4389},{""time_ms"":5240},{""time_ms"":6186},{""time_ms"":7053},{""time_ms"":7971},{""time_ms"":8876},{""time_ms"":9734},{""time_ms"":10519},{""time_ms"":11570},{""time_ms"":12595},{""time_ms"":13519},{""time_ms"":14439},{""time_ms"":15460},{""time_ms"":16446},{""time_ms"":17228},{""time_ms"":18136},{""time_ms"":18959},{""time_ms"":19757},{""time_ms"":20555},{""time_ms"":21371},{""time_ms"":22220},{""time_ms"":23050},{""time_ms"":24021},{""time_ms"":25199},{""time_ms"":26259},{""time_ms"":27161},{""time_ms"":28194},{""time_ms"":29136}]","30000","size","color-size","30003.9","9",""
"html-keyboard-response","51","553893","0.0-42.0-0.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","52","555297","0.0-42.0-1.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","1404","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","556284","0.0-43.0","female","62","89","p1.1_6637b21240220c2517fffa1a","November 29, 2025 at 3:36 PM","November 29, 2025 at 3:52 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
