"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","27","240402","0.0-24.0-0.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","28","245665","0.0-24.0-1.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","5262","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Color</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Size</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","246598","0.0-25.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","30","276614","0.0-26.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","500","450","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":507,""rectSize"":[60,120]},{""timeMs"":1023,""rectSize"":[50,100]},{""timeMs"":1540,""rectSize"":[60,120]},{""timeMs"":2056,""rectSize"":[50,100]},{""timeMs"":2572,""rectSize"":[60,120]},{""timeMs"":3088,""rectSize"":[50,100]},{""timeMs"":3605,""rectSize"":[60,120]},{""timeMs"":4121,""rectSize"":[50,100]},{""timeMs"":4637,""rectSize"":[60,120]},{""timeMs"":5153,""rectSize"":[50,100]},{""timeMs"":5669,""rectSize"":[60,120]},{""timeMs"":6186,""rectSize"":[50,100]},{""timeMs"":6702,""rectSize"":[60,120]},{""timeMs"":7218,""rectSize"":[50,100]},{""timeMs"":7734,""rectSize"":[60,120]},{""timeMs"":8251,""rectSize"":[50,100]},{""timeMs"":8767,""rectSize"":[60,120]},{""timeMs"":9283,""rectSize"":[50,100]},{""timeMs"":9799,""rectSize"":[60,120]},{""timeMs"":10315,""rectSize"":[50,100]},{""timeMs"":10832,""rectSize"":[60,120]},{""timeMs"":11348,""rectSize"":[50,100]},{""timeMs"":11864,""rectSize"":[60,120]},{""timeMs"":12380,""rectSize"":[50,100]},{""timeMs"":12897,""rectSize"":[60,120]},{""timeMs"":13413,""rectSize"":[50,100]},{""timeMs"":13929,""rectSize"":[60,120]},{""timeMs"":14445,""rectSize"":[50,100]},{""timeMs"":14962,""rectSize"":[60,120]},{""timeMs"":15478,""rectSize"":[50,100]},{""timeMs"":15994,""rectSize"":[60,120]},{""timeMs"":16510,""rectSize"":[50,100]},{""timeMs"":17026,""rectSize"":[60,120]},{""timeMs"":17543,""rectSize"":[50,100]},{""timeMs"":18059,""rectSize"":[60,120]},{""timeMs"":18575,""rectSize"":[50,100]},{""timeMs"":19091,""rectSize"":[60,120]},{""timeMs"":19608,""rectSize"":[50,100]},{""timeMs"":20124,""rectSize"":[60,120]},{""timeMs"":20640,""rectSize"":[50,100]},{""timeMs"":21156,""rectSize"":[60,120]},{""timeMs"":21673,""rectSize"":[50,100]},{""timeMs"":22189,""rectSize"":[60,120]},{""timeMs"":22705,""rectSize"":[50,100]},{""timeMs"":23221,""rectSize"":[60,120]},{""timeMs"":23737,""rectSize"":[50,100]},{""timeMs"":24254,""rectSize"":[60,120]},{""timeMs"":24770,""rectSize"":[50,100]},{""timeMs"":25286,""rectSize"":[60,120]},{""timeMs"":25802,""rectSize"":[50,100]},{""timeMs"":26318,""rectSize"":[60,120]},{""timeMs"":26835,""rectSize"":[50,100]},{""timeMs"":27351,""rectSize"":[60,120]},{""timeMs"":27867,""rectSize"":[50,100]},{""timeMs"":28383,""rectSize"":[60,120]},{""timeMs"":28900,""rectSize"":[50,100]},{""timeMs"":29416,""rectSize"":[60,120]},{""timeMs"":29932,""rectSize"":[50,100]}]","[{""timeMs"":457,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":924,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1390,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1856,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2322,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2789,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3255,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3721,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4187,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4654,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5120,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5586,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6052,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6519,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6985,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7451,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7917,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8384,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8850,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9316,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9783,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10249,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10715,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11181,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11648,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12114,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12580,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13046,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13513,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13979,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14445,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14912,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15378,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15844,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16310,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16777,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17243,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17709,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18175,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18642,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19108,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19574,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20040,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20507,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20973,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21440,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21906,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22372,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22838,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23304,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23771,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24237,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24703,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25169,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25636,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26102,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26552,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27018,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27484,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27950,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28417,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28883,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29349,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29815,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":704},{""time_ms"":1622},{""time_ms"":2532},{""time_ms"":3430},{""time_ms"":4387},{""time_ms"":5324},{""time_ms"":6268},{""time_ms"":7179},{""time_ms"":8053},{""time_ms"":8956},{""time_ms"":9834},{""time_ms"":10905},{""time_ms"":11880},{""time_ms"":12819},{""time_ms"":13741},{""time_ms"":14707},{""time_ms"":15627},{""time_ms"":16449},{""time_ms"":17355},{""time_ms"":18310},{""time_ms"":19254},{""time_ms"":20222},{""time_ms"":21180},{""time_ms"":22043},{""time_ms"":22936},{""time_ms"":23888},{""time_ms"":24793},{""time_ms"":25637},{""time_ms"":26552},{""time_ms"":27433},{""time_ms"":28367},{""time_ms"":29228}]","30000","color","color-size","30015.2","4",""
"html-keyboard-response","31","277014","0.0-27.0-0.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","281285","0.0-27.0-1.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","4270","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","33","282113","0.0-28.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","34","312129","0.0-29.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","350","400","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":357,""rectSize"":[60,120]},{""timeMs"":724,""rectSize"":[50,100]},{""timeMs"":1090,""rectSize"":[60,120]},{""timeMs"":1456,""rectSize"":[50,100]},{""timeMs"":1823,""rectSize"":[60,120]},{""timeMs"":2189,""rectSize"":[50,100]},{""timeMs"":2555,""rectSize"":[60,120]},{""timeMs"":2922,""rectSize"":[50,100]},{""timeMs"":3288,""rectSize"":[60,120]},{""timeMs"":3654,""rectSize"":[50,100]},{""timeMs"":4021,""rectSize"":[60,120]},{""timeMs"":4387,""rectSize"":[50,100]},{""timeMs"":4753,""rectSize"":[60,120]},{""timeMs"":5120,""rectSize"":[50,100]},{""timeMs"":5486,""rectSize"":[60,120]},{""timeMs"":5852,""rectSize"":[50,100]},{""timeMs"":6219,""rectSize"":[60,120]},{""timeMs"":6585,""rectSize"":[50,100]},{""timeMs"":6952,""rectSize"":[60,120]},{""timeMs"":7318,""rectSize"":[50,100]},{""timeMs"":7684,""rectSize"":[60,120]},{""timeMs"":8051,""rectSize"":[50,100]},{""timeMs"":8417,""rectSize"":[60,120]},{""timeMs"":8783,""rectSize"":[50,100]},{""timeMs"":9150,""rectSize"":[60,120]},{""timeMs"":9516,""rectSize"":[50,100]},{""timeMs"":9882,""rectSize"":[60,120]},{""timeMs"":10249,""rectSize"":[50,100]},{""timeMs"":10615,""rectSize"":[60,120]},{""timeMs"":10981,""rectSize"":[50,100]},{""timeMs"":11348,""rectSize"":[60,120]},{""timeMs"":11714,""rectSize"":[50,100]},{""timeMs"":12080,""rectSize"":[60,120]},{""timeMs"":12447,""rectSize"":[50,100]},{""timeMs"":12813,""rectSize"":[60,120]},{""timeMs"":13180,""rectSize"":[50,100]},{""timeMs"":13546,""rectSize"":[60,120]},{""timeMs"":13912,""rectSize"":[50,100]},{""timeMs"":14279,""rectSize"":[60,120]},{""timeMs"":14645,""rectSize"":[50,100]},{""timeMs"":15011,""rectSize"":[60,120]},{""timeMs"":15378,""rectSize"":[50,100]},{""timeMs"":15744,""rectSize"":[60,120]},{""timeMs"":16110,""rectSize"":[50,100]},{""timeMs"":16477,""rectSize"":[60,120]},{""timeMs"":16843,""rectSize"":[50,100]},{""timeMs"":17209,""rectSize"":[60,120]},{""timeMs"":17576,""rectSize"":[50,100]},{""timeMs"":17942,""rectSize"":[60,120]},{""timeMs"":18309,""rectSize"":[50,100]},{""timeMs"":18675,""rectSize"":[60,120]},{""timeMs"":19041,""rectSize"":[50,100]},{""timeMs"":19408,""rectSize"":[60,120]},{""timeMs"":19774,""rectSize"":[50,100]},{""timeMs"":20140,""rectSize"":[60,120]},{""timeMs"":20507,""rectSize"":[50,100]},{""timeMs"":20873,""rectSize"":[60,120]},{""timeMs"":21239,""rectSize"":[50,100]},{""timeMs"":21590,""rectSize"":[60,120]},{""timeMs"":21955,""rectSize"":[50,100]},{""timeMs"":22322,""rectSize"":[60,120]},{""timeMs"":22688,""rectSize"":[50,100]},{""timeMs"":23054,""rectSize"":[60,120]},{""timeMs"":23421,""rectSize"":[50,100]},{""timeMs"":23787,""rectSize"":[60,120]},{""timeMs"":24153,""rectSize"":[50,100]},{""timeMs"":24520,""rectSize"":[60,120]},{""timeMs"":24886,""rectSize"":[50,100]},{""timeMs"":25253,""rectSize"":[60,120]},{""timeMs"":25619,""rectSize"":[50,100]},{""timeMs"":25985,""rectSize"":[60,120]},{""timeMs"":26351,""rectSize"":[50,100]},{""timeMs"":26718,""rectSize"":[60,120]},{""timeMs"":27084,""rectSize"":[50,100]},{""timeMs"":27451,""rectSize"":[60,120]},{""timeMs"":27817,""rectSize"":[50,100]},{""timeMs"":28183,""rectSize"":[60,120]},{""timeMs"":28550,""rectSize"":[50,100]},{""timeMs"":28916,""rectSize"":[60,120]},{""timeMs"":29282,""rectSize"":[50,100]},{""timeMs"":29649,""rectSize"":[60,120]}]","[{""timeMs"":407,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":823,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1240,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1656,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2072,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2489,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2905,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3321,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3738,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4154,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4570,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4987,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5403,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5819,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6236,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6652,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7068,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7484,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7901,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8317,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8733,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9150,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9566,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9982,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10399,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10815,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11231,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11647,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12064,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12480,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12896,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13313,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13729,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14145,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14562,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14978,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15394,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15811,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16227,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16643,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17060,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17476,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17892,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18309,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18725,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19141,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19557,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19974,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20390,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20806,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21223,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21639,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22055,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22472,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22888,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23304,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23721,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24137,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24553,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24969,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25386,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25802,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26218,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26635,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27051,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27467,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27884,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28300,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28716,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29133,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29549,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29965,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":612},{""time_ms"":1343},{""time_ms"":2057},{""time_ms"":2796},{""time_ms"":3553},{""time_ms"":4262},{""time_ms"":4996},{""time_ms"":5722},{""time_ms"":6449},{""time_ms"":7172},{""time_ms"":7917},{""time_ms"":8659},{""time_ms"":9387},{""time_ms"":10112},{""time_ms"":10844},{""time_ms"":11540},{""time_ms"":12276},{""time_ms"":13017},{""time_ms"":13778},{""time_ms"":14502},{""time_ms"":15222},{""time_ms"":15983},{""time_ms"":16730},{""time_ms"":17430},{""time_ms"":18130},{""time_ms"":18788},{""time_ms"":19531},{""time_ms"":20336},{""time_ms"":21054},{""time_ms"":21772},{""time_ms"":22522},{""time_ms"":23253},{""time_ms"":23997},{""time_ms"":24774},{""time_ms"":25509},{""time_ms"":26241},{""time_ms"":26947},{""time_ms"":27675},{""time_ms"":28401},{""time_ms"":29172},{""time_ms"":29861}]","30000","size","color-size","30015.3","5",""
"html-keyboard-response","35","312530","0.0-30.0-0.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","36","318276","0.0-30.0-1.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","5746","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","37","319074","0.0-31.0","male","29","100","p1.1_666149cb6a138209b157427b","November 30, 2025 at 11:30 AM","November 30, 2025 at 11:53 AM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
